Year,CalendarWeekNumber,Dataset,PublishTime,FuelType,NgcBmUnit,BmUnit,OutputUsable
2027,44,FOU2T3YW,2026-06-26T15:00:00Z,INTIRL,,,500
2027,44,FOU2T3YW,2026-06-26T15:00:00Z,INTIFA2,,,1014
2027,44,FOU2T3YW,2026-06-26T15:00:00Z,INTGRNL,,,504
2027,44,FOU2T3YW,2026-06-26T15:00:00Z,INTFR,,,2000
2027,44,FOU2T3YW,2026-06-26T15:00:00Z,INTEW,,,500
2027,44,FOU2T3YW,2026-06-26T15:00:00Z,INTELEC,,,1000
2027,44,FOU2T3YW,2026-06-26T15:00:00Z,COAL,,,0
2027,44,FOU2T3YW,2026-06-26T15:00:00Z,CCGT,,,28480
2027,44,FOU2T3YW,2026-06-26T15:00:00Z,BIOMASS,,,3585
2027,45,FOU2T3YW,2026-06-26T15:00:00Z,WIND,,,13582
2027,45,FOU2T3YW,2026-06-26T15:00:00Z,PS,,,2829
2027,45,FOU2T3YW,2026-06-26T15:00:00Z,OTHER,,,3003
2027,45,FOU2T3YW,2026-06-26T15:00:00Z,OCGT,,,1278
2027,45,FOU2T3YW,2026-06-26T15:00:00Z,NUCLEAR,,,5543
2027,45,FOU2T3YW,2026-06-26T15:00:00Z,NPSHYD,,,1059
2027,45,FOU2T3YW,2026-06-26T15:00:00Z,INTVKL,,,1400
2027,45,FOU2T3YW,2026-06-26T15:00:00Z,INTNSL,,,1400
2027,45,FOU2T3YW,2026-06-26T15:00:00Z,INTNEM,,,1000
2027,45,FOU2T3YW,2026-06-26T15:00:00Z,INTNED,,,1000
2027,45,FOU2T3YW,2026-06-26T15:00:00Z,INTIRL,,,500
2027,45,FOU2T3YW,2026-06-26T15:00:00Z,INTIFA2,,,1014
2027,45,FOU2T3YW,2026-06-26T15:00:00Z,INTGRNL,,,504
2027,45,FOU2T3YW,2026-06-26T15:00:00Z,INTFR,,,2000
2027,45,FOU2T3YW,2026-06-26T15:00:00Z,INTEW,,,500
2027,45,FOU2T3YW,2026-06-26T15:00:00Z,INTELEC,,,1000
2027,45,FOU2T3YW,2026-06-26T15:00:00Z,COAL,,,0
2027,45,FOU2T3YW,2026-06-26T15:00:00Z,CCGT,,,29290
2027,45,FOU2T3YW,2026-06-26T15:00:00Z,BIOMASS,,,3585
2027,46,FOU2T3YW,2026-06-26T15:00:00Z,BIOMASS,,,3585
2027,46,FOU2T3YW,2026-06-26T15:00:00Z,CCGT,,,29290
2027,46,FOU2T3YW,2026-06-26T15:00:00Z,COAL,,,0
2027,46,FOU2T3YW,2026-06-26T15:00:00Z,INTELEC,,,1000
2027,46,FOU2T3YW,2026-06-26T15:00:00Z,INTEW,,,500
2027,46,FOU2T3YW,2026-06-26T15:00:00Z,INTFR,,,2000
2027,46,FOU2T3YW,2026-06-26T15:00:00Z,INTGRNL,,,504
2027,46,FOU2T3YW,2026-06-26T15:00:00Z,INTIFA2,,,1014
2027,46,FOU2T3YW,2026-06-26T15:00:00Z,INTIRL,,,500
2027,46,FOU2T3YW,2026-06-26T15:00:00Z,INTNED,,,1000
2027,46,FOU2T3YW,2026-06-26T15:00:00Z,INTNEM,,,1000
2027,46,FOU2T3YW,2026-06-26T15:00:00Z,INTNSL,,,1400
2027,46,FOU2T3YW,2026-06-26T15:00:00Z,INTVKL,,,1400
2027,46,FOU2T3YW,2026-06-26T15:00:00Z,NPSHYD,,,1059
2027,46,FOU2T3YW,2026-06-26T15:00:00Z,NUCLEAR,,,5543
2027,46,FOU2T3YW,2026-06-26T15:00:00Z,OCGT,,,1278
2027,46,FOU2T3YW,2026-06-26T15:00:00Z,OTHER,,,3003
2027,46,FOU2T3YW,2026-06-26T15:00:00Z,PS,,,2942
2027,46,FOU2T3YW,2026-06-26T15:00:00Z,WIND,,,13535
2027,47,FOU2T3YW,2026-06-26T15:00:00Z,WIND,,,10669
2027,47,FOU2T3YW,2026-06-26T15:00:00Z,PS,,,2942
2027,47,FOU2T3YW,2026-06-26T15:00:00Z,OTHER,,,3003
2027,47,FOU2T3YW,2026-06-26T15:00:00Z,OCGT,,,1278
2027,47,FOU2T3YW,2026-06-26T15:00:00Z,NUCLEAR,,,4565
2027,47,FOU2T3YW,2026-06-26T15:00:00Z,NPSHYD,,,1059
2027,47,FOU2T3YW,2026-06-26T15:00:00Z,INTVKL,,,1400
2027,47,FOU2T3YW,2026-06-26T15:00:00Z,INTNSL,,,1400
2027,47,FOU2T3YW,2026-06-26T15:00:00Z,INTNEM,,,1000
2027,47,FOU2T3YW,2026-06-26T15:00:00Z,INTNED,,,1000
2027,47,FOU2T3YW,2026-06-26T15:00:00Z,INTIRL,,,500
2027,47,FOU2T3YW,2026-06-26T15:00:00Z,INTIFA2,,,1014
2027,47,FOU2T3YW,2026-06-26T15:00:00Z,INTGRNL,,,504
2027,47,FOU2T3YW,2026-06-26T15:00:00Z,INTFR,,,2000
2027,47,FOU2T3YW,2026-06-26T15:00:00Z,INTEW,,,500
2027,47,FOU2T3YW,2026-06-26T15:00:00Z,INTELEC,,,1000
2027,47,FOU2T3YW,2026-06-26T15:00:00Z,COAL,,,0
2027,47,FOU2T3YW,2026-06-26T15:00:00Z,CCGT,,,29290
2027,47,FOU2T3YW,2026-06-26T15:00:00Z,BIOMASS,,,3585
2027,48,FOU2T3YW,2026-06-26T15:00:00Z,BIOMASS,,,3585
2027,48,FOU2T3YW,2026-06-26T15:00:00Z,CCGT,,,29290
2027,48,FOU2T3YW,2026-06-26T15:00:00Z,COAL,,,0
2027,48,FOU2T3YW,2026-06-26T15:00:00Z,INTELEC,,,1000
2027,48,FOU2T3YW,2026-06-26T15:00:00Z,INTEW,,,500
2027,48,FOU2T3YW,2026-06-26T15:00:00Z,INTFR,,,2000
2027,48,FOU2T3YW,2026-06-26T15:00:00Z,INTGRNL,,,504
2027,48,FOU2T3YW,2026-06-26T15:00:00Z,INTIFA2,,,1014
2027,48,FOU2T3YW,2026-06-26T15:00:00Z,INTIRL,,,500
2027,48,FOU2T3YW,2026-06-26T15:00:00Z,INTNED,,,1000
2027,48,FOU2T3YW,2026-06-26T15:00:00Z,INTNEM,,,1000
2027,48,FOU2T3YW,2026-06-26T15:00:00Z,INTNSL,,,1400
2027,48,FOU2T3YW,2026-06-26T15:00:00Z,INTVKL,,,1400
2027,48,FOU2T3YW,2026-06-26T15:00:00Z,NPSHYD,,,1059
2027,48,FOU2T3YW,2026-06-26T15:00:00Z,NUCLEAR,,,5025
2027,48,FOU2T3YW,2026-06-26T15:00:00Z,OCGT,,,1278
2027,48,FOU2T3YW,2026-06-26T15:00:00Z,OTHER,,,3003
2027,48,FOU2T3YW,2026-06-26T15:00:00Z,PS,,,2942
2027,48,FOU2T3YW,2026-06-26T15:00:00Z,WIND,,,10747
2027,49,FOU2T3YW,2026-06-26T15:00:00Z,WIND,,,18066
2027,49,FOU2T3YW,2026-06-26T15:00:00Z,PS,,,2942
2027,49,FOU2T3YW,2026-06-26T15:00:00Z,OTHER,,,3003
2027,49,FOU2T3YW,2026-06-26T15:00:00Z,OCGT,,,1278
2027,49,FOU2T3YW,2026-06-26T15:00:00Z,NUCLEAR,,,5895
2027,49,FOU2T3YW,2026-06-26T15:00:00Z,NPSHYD,,,1059
2027,49,FOU2T3YW,2026-06-26T15:00:00Z,INTVKL,,,1400
2027,49,FOU2T3YW,2026-06-26T15:00:00Z,INTNSL,,,1400
2027,49,FOU2T3YW,2026-06-26T15:00:00Z,INTNEM,,,1000
2027,49,FOU2T3YW,2026-06-26T15:00:00Z,INTNED,,,1000
2027,49,FOU2T3YW,2026-06-26T15:00:00Z,INTIRL,,,500
2027,49,FOU2T3YW,2026-06-26T15:00:00Z,INTIFA2,,,1014
2027,49,FOU2T3YW,2026-06-26T15:00:00Z,INTGRNL,,,504
2027,49,FOU2T3YW,2026-06-26T15:00:00Z,INTFR,,,2000
2027,49,FOU2T3YW,2026-06-26T15:00:00Z,INTEW,,,500
2027,49,FOU2T3YW,2026-06-26T15:00:00Z,INTELEC,,,1000
2027,49,FOU2T3YW,2026-06-26T15:00:00Z,COAL,,,0
2027,49,FOU2T3YW,2026-06-26T15:00:00Z,CCGT,,,29290
2027,49,FOU2T3YW,2026-06-26T15:00:00Z,BIOMASS,,,3585
2027,50,FOU2T3YW,2026-06-26T15:00:00Z,WIND,,,10434
2027,50,FOU2T3YW,2026-06-26T15:00:00Z,PS,,,2942
2027,50,FOU2T3YW,2026-06-26T15:00:00Z,OTHER,,,3003
2027,50,FOU2T3YW,2026-06-26T15:00:00Z,OCGT,,,1278
2027,50,FOU2T3YW,2026-06-26T15:00:00Z,NUCLEAR,,,6183
2027,50,FOU2T3YW,2026-06-26T15:00:00Z,NPSHYD,,,1059
2027,50,FOU2T3YW,2026-06-26T15:00:00Z,INTVKL,,,1400
2027,50,FOU2T3YW,2026-06-26T15:00:00Z,INTNSL,,,1400
2027,50,FOU2T3YW,2026-06-26T15:00:00Z,INTNEM,,,1000
2027,50,FOU2T3YW,2026-06-26T15:00:00Z,INTNED,,,1000
2027,50,FOU2T3YW,2026-06-26T15:00:00Z,INTIRL,,,500
2027,50,FOU2T3YW,2026-06-26T15:00:00Z,INTIFA2,,,1014
2027,50,FOU2T3YW,2026-06-26T15:00:00Z,INTGRNL,,,504
2027,50,FOU2T3YW,2026-06-26T15:00:00Z,INTFR,,,2000
2027,50,FOU2T3YW,2026-06-26T15:00:00Z,INTEW,,,500
2027,50,FOU2T3YW,2026-06-26T15:00:00Z,INTELEC,,,1000
2027,50,FOU2T3YW,2026-06-26T15:00:00Z,COAL,,,0
2027,50,FOU2T3YW,2026-06-26T15:00:00Z,CCGT,,,29290
2027,50,FOU2T3YW,2026-06-26T15:00:00Z,BIOMASS,,,3585
2027,51,FOU2T3YW,2026-06-26T15:00:00Z,BIOMASS,,,3585
2027,51,FOU2T3YW,2026-06-26T15:00:00Z,CCGT,,,29290
2027,51,FOU2T3YW,2026-06-26T15:00:00Z,COAL,,,0
2027,51,FOU2T3YW,2026-06-26T15:00:00Z,INTELEC,,,1000
2027,51,FOU2T3YW,2026-06-26T15:00:00Z,INTEW,,,500
2027,51,FOU2T3YW,2026-06-26T15:00:00Z,INTFR,,,2000
2027,51,FOU2T3YW,2026-06-26T15:00:00Z,INTGRNL,,,504
2027,51,FOU2T3YW,2026-06-26T15:00:00Z,INTIFA2,,,1014
2027,51,FOU2T3YW,2026-06-26T15:00:00Z,INTIRL,,,500
2027,51,FOU2T3YW,2026-06-26T15:00:00Z,INTNED,,,1000
2027,51,FOU2T3YW,2026-06-26T15:00:00Z,INTNEM,,,1000
2027,51,FOU2T3YW,2026-06-26T15:00:00Z,INTNSL,,,1400
2027,51,FOU2T3YW,2026-06-26T15:00:00Z,INTVKL,,,1400
2027,51,FOU2T3YW,2026-06-26T15:00:00Z,NPSHYD,,,1059
2027,51,FOU2T3YW,2026-06-26T15:00:00Z,NUCLEAR,,,6183
2027,51,FOU2T3YW,2026-06-26T15:00:00Z,OCGT,,,1278
2027,51,FOU2T3YW,2026-06-26T15:00:00Z,OTHER,,,3003
2027,51,FOU2T3YW,2026-06-26T15:00:00Z,PS,,,2942
2027,51,FOU2T3YW,2026-06-26T15:00:00Z,WIND,,,14699
2027,52,FOU2T3YW,2026-06-26T15:00:00Z,WIND,,,14057
2027,52,FOU2T3YW,2026-06-26T15:00:00Z,PS,,,2942
2027,52,FOU2T3YW,2026-06-26T15:00:00Z,OTHER,,,3003
2027,52,FOU2T3YW,2026-06-26T15:00:00Z,OCGT,,,1278
2027,52,FOU2T3YW,2026-06-26T15:00:00Z,NUCLEAR,,,6183
2027,52,FOU2T3YW,2026-06-26T15:00:00Z,NPSHYD,,,1059
2027,52,FOU2T3YW,2026-06-26T15:00:00Z,INTVKL,,,1400
2027,52,FOU2T3YW,2026-06-26T15:00:00Z,INTNSL,,,1400
2027,52,FOU2T3YW,2026-06-26T15:00:00Z,INTNEM,,,1000
2027,52,FOU2T3YW,2026-06-26T15:00:00Z,INTNED,,,1000
2027,52,FOU2T3YW,2026-06-26T15:00:00Z,INTIRL,,,500
2027,52,FOU2T3YW,2026-06-26T15:00:00Z,INTIFA2,,,1014
2027,52,FOU2T3YW,2026-06-26T15:00:00Z,INTGRNL,,,504
2027,52,FOU2T3YW,2026-06-26T15:00:00Z,INTFR,,,2000
2027,52,FOU2T3YW,2026-06-26T15:00:00Z,INTEW,,,500
2027,52,FOU2T3YW,2026-06-26T15:00:00Z,INTELEC,,,1000
2027,52,FOU2T3YW,2026-06-26T15:00:00Z,COAL,,,0
2027,52,FOU2T3YW,2026-06-26T15:00:00Z,CCGT,,,29290
2027,52,FOU2T3YW,2026-06-26T15:00:00Z,BIOMASS,,,3585
2028,1,FOU2T3YW,2026-06-26T15:00:00Z,BIOMASS,,,3585
2028,1,FOU2T3YW,2026-06-26T15:00:00Z,CCGT,,,29430
2028,1,FOU2T3YW,2026-06-26T15:00:00Z,COAL,,,0
2028,1,FOU2T3YW,2026-06-26T15:00:00Z,INTELEC,,,1000
2028,1,FOU2T3YW,2026-06-26T15:00:00Z,INTEW,,,500
2028,1,FOU2T3YW,2026-06-26T15:00:00Z,INTFR,,,2000
2028,1,FOU2T3YW,2026-06-26T15:00:00Z,INTGRNL,,,504
2028,1,FOU2T3YW,2026-06-26T15:00:00Z,INTIFA2,,,1014
2028,1,FOU2T3YW,2026-06-26T15:00:00Z,INTIRL,,,500
2028,1,FOU2T3YW,2026-06-26T15:00:00Z,INTNED,,,1000
2028,1,FOU2T3YW,2026-06-26T15:00:00Z,INTNEM,,,1000
2028,1,FOU2T3YW,2026-06-26T15:00:00Z,INTNSL,,,1400
2028,1,FOU2T3YW,2026-06-26T15:00:00Z,INTVKL,,,1400
2028,1,FOU2T3YW,2026-06-26T15:00:00Z,NPSHYD,,,1059
2028,1,FOU2T3YW,2026-06-26T15:00:00Z,NUCLEAR,,,5482
2028,1,FOU2T3YW,2026-06-26T15:00:00Z,OCGT,,,1278
2028,1,FOU2T3YW,2026-06-26T15:00:00Z,OTHER,,,3003
2028,1,FOU2T3YW,2026-06-26T15:00:00Z,PS,,,2642
2028,1,FOU2T3YW,2026-06-26T15:00:00Z,WIND,,,12084
2028,2,FOU2T3YW,2026-06-26T15:00:00Z,WIND,,,12588
2028,2,FOU2T3YW,2026-06-26T15:00:00Z,PS,,,2642
2028,2,FOU2T3YW,2026-06-26T15:00:00Z,OTHER,,,3003
2028,2,FOU2T3YW,2026-06-26T15:00:00Z,OCGT,,,1278
2028,2,FOU2T3YW,2026-06-26T15:00:00Z,NUCLEAR,,,4787
2028,2,FOU2T3YW,2026-06-26T15:00:00Z,NPSHYD,,,1059
2028,2,FOU2T3YW,2026-06-26T15:00:00Z,INTVKL,,,1400
2028,2,FOU2T3YW,2026-06-26T15:00:00Z,INTNSL,,,1400
2028,2,FOU2T3YW,2026-06-26T15:00:00Z,INTNEM,,,1000
2028,2,FOU2T3YW,2026-06-26T15:00:00Z,INTNED,,,1000
2028,2,FOU2T3YW,2026-06-26T15:00:00Z,INTIRL,,,500
2028,2,FOU2T3YW,2026-06-26T15:00:00Z,INTIFA2,,,1014
2028,2,FOU2T3YW,2026-06-26T15:00:00Z,INTGRNL,,,504
2028,2,FOU2T3YW,2026-06-26T15:00:00Z,INTFR,,,2000
2028,2,FOU2T3YW,2026-06-26T15:00:00Z,INTEW,,,500
2028,2,FOU2T3YW,2026-06-26T15:00:00Z,INTELEC,,,1000
2028,2,FOU2T3YW,2026-06-26T15:00:00Z,COAL,,,0
2028,2,FOU2T3YW,2026-06-26T15:00:00Z,CCGT,,,29430
2028,2,FOU2T3YW,2026-06-26T15:00:00Z,BIOMASS,,,3585
2028,3,FOU2T3YW,2026-06-26T15:00:00Z,BIOMASS,,,3585
2028,3,FOU2T3YW,2026-06-26T15:00:00Z,CCGT,,,29430
2028,3,FOU2T3YW,2026-06-26T15:00:00Z,COAL,,,0
2028,3,FOU2T3YW,2026-06-26T15:00:00Z,INTELEC,,,1000
2028,3,FOU2T3YW,2026-06-26T15:00:00Z,INTEW,,,500
2028,3,FOU2T3YW,2026-06-26T15:00:00Z,INTFR,,,2000
2028,3,FOU2T3YW,2026-06-26T15:00:00Z,INTGRNL,,,504
2028,3,FOU2T3YW,2026-06-26T15:00:00Z,INTIFA2,,,1014
2028,3,FOU2T3YW,2026-06-26T15:00:00Z,INTIRL,,,500
2028,3,FOU2T3YW,2026-06-26T15:00:00Z,INTNED,,,1000
2028,3,FOU2T3YW,2026-06-26T15:00:00Z,INTNEM,,,1000
2028,3,FOU2T3YW,2026-06-26T15:00:00Z,INTNSL,,,1400
2028,3,FOU2T3YW,2026-06-26T15:00:00Z,INTVKL,,,1400
2028,3,FOU2T3YW,2026-06-26T15:00:00Z,NPSHYD,,,1059
2028,3,FOU2T3YW,2026-06-26T15:00:00Z,NUCLEAR,,,3058
2028,3,FOU2T3YW,2026-06-26T15:00:00Z,OCGT,,,1278
2028,3,FOU2T3YW,2026-06-26T15:00:00Z,OTHER,,,3003
2028,3,FOU2T3YW,2026-06-26T15:00:00Z,PS,,,2642
2028,3,FOU2T3YW,2026-06-26T15:00:00Z,WIND,,,7980
2028,4,FOU2T3YW,2026-06-26T15:00:00Z,WIND,,,11428
2028,4,FOU2T3YW,2026-06-26T15:00:00Z,PS,,,2642
2028,4,FOU2T3YW,2026-06-26T15:00:00Z,OTHER,,,3003
2028,4,FOU2T3YW,2026-06-26T15:00:00Z,OCGT,,,1278
2028,4,FOU2T3YW,2026-06-26T15:00:00Z,NUCLEAR,,,2728
2028,4,FOU2T3YW,2026-06-26T15:00:00Z,NPSHYD,,,1059
2028,4,FOU2T3YW,2026-06-26T15:00:00Z,INTVKL,,,1400
2028,4,FOU2T3YW,2026-06-26T15:00:00Z,INTNSL,,,1400
2028,4,FOU2T3YW,2026-06-26T15:00:00Z,INTNEM,,,1000
2028,4,FOU2T3YW,2026-06-26T15:00:00Z,INTNED,,,1000
2028,4,FOU2T3YW,2026-06-26T15:00:00Z,INTIRL,,,500
2028,4,FOU2T3YW,2026-06-26T15:00:00Z,INTIFA2,,,1014
2028,4,FOU2T3YW,2026-06-26T15:00:00Z,INTGRNL,,,504
2028,4,FOU2T3YW,2026-06-26T15:00:00Z,INTFR,,,2000
2028,4,FOU2T3YW,2026-06-26T15:00:00Z,INTEW,,,500
2028,4,FOU2T3YW,2026-06-26T15:00:00Z,INTELEC,,,1000
2028,4,FOU2T3YW,2026-06-26T15:00:00Z,COAL,,,0
2028,4,FOU2T3YW,2026-06-26T15:00:00Z,CCGT,,,29430
2028,4,FOU2T3YW,2026-06-26T15:00:00Z,BIOMASS,,,3585
2028,5,FOU2T3YW,2026-06-26T15:00:00Z,BIOMASS,,,3585
2028,5,FOU2T3YW,2026-06-26T15:00:00Z,CCGT,,,29430
2028,5,FOU2T3YW,2026-06-26T15:00:00Z,COAL,,,0
2028,5,FOU2T3YW,2026-06-26T15:00:00Z,INTELEC,,,1000
2028,5,FOU2T3YW,2026-06-26T15:00:00Z,INTEW,,,500
2028,5,FOU2T3YW,2026-06-26T15:00:00Z,INTFR,,,2000
2028,5,FOU2T3YW,2026-06-26T15:00:00Z,INTGRNL,,,504
2028,5,FOU2T3YW,2026-06-26T15:00:00Z,INTIFA2,,,1014
2028,5,FOU2T3YW,2026-06-26T15:00:00Z,INTIRL,,,500
2028,5,FOU2T3YW,2026-06-26T15:00:00Z,INTNED,,,1000
2028,5,FOU2T3YW,2026-06-26T15:00:00Z,INTNEM,,,1000
2028,5,FOU2T3YW,2026-06-26T15:00:00Z,INTNSL,,,1400
2028,5,FOU2T3YW,2026-06-26T15:00:00Z,INTVKL,,,1400
2028,5,FOU2T3YW,2026-06-26T15:00:00Z,NPSHYD,,,1059
2028,5,FOU2T3YW,2026-06-26T15:00:00Z,NUCLEAR,,,3038
2028,5,FOU2T3YW,2026-06-26T15:00:00Z,OCGT,,,1278
2028,5,FOU2T3YW,2026-06-26T15:00:00Z,OTHER,,,3003
2028,5,FOU2T3YW,2026-06-26T15:00:00Z,PS,,,2642
2028,5,FOU2T3YW,2026-06-26T15:00:00Z,WIND,,,16017
2028,6,FOU2T3YW,2026-06-26T15:00:00Z,WIND,,,14818
2028,6,FOU2T3YW,2026-06-26T15:00:00Z,PS,,,2642
2028,6,FOU2T3YW,2026-06-26T15:00:00Z,OTHER,,,3003
2028,6,FOU2T3YW,2026-06-26T15:00:00Z,OCGT,,,1278
2028,6,FOU2T3YW,2026-06-26T15:00:00Z,NUCLEAR,,,4463
2028,6,FOU2T3YW,2026-06-26T15:00:00Z,NPSHYD,,,1059
2028,6,FOU2T3YW,2026-06-26T15:00:00Z,INTVKL,,,1400
2028,6,FOU2T3YW,2026-06-26T15:00:00Z,INTNSL,,,1400
2028,6,FOU2T3YW,2026-06-26T15:00:00Z,INTNEM,,,1000
2028,6,FOU2T3YW,2026-06-26T15:00:00Z,INTNED,,,1000
2028,6,FOU2T3YW,2026-06-26T15:00:00Z,INTIRL,,,500
2028,6,FOU2T3YW,2026-06-26T15:00:00Z,INTIFA2,,,1014
2028,6,FOU2T3YW,2026-06-26T15:00:00Z,INTGRNL,,,504
2028,6,FOU2T3YW,2026-06-26T15:00:00Z,INTFR,,,2000
2028,6,FOU2T3YW,2026-06-26T15:00:00Z,INTEW,,,500
2028,6,FOU2T3YW,2026-06-26T15:00:00Z,INTELEC,,,1000
2028,6,FOU2T3YW,2026-06-26T15:00:00Z,COAL,,,0
2028,6,FOU2T3YW,2026-06-26T15:00:00Z,CCGT,,,29430
2028,6,FOU2T3YW,2026-06-26T15:00:00Z,BIOMASS,,,3585
2028,7,FOU2T3YW,2026-06-26T15:00:00Z,WIND,,,14454
2028,7,FOU2T3YW,2026-06-26T15:00:00Z,PS,,,2642
2028,7,FOU2T3YW,2026-06-26T15:00:00Z,OTHER,,,3003
2028,7,FOU2T3YW,2026-06-26T15:00:00Z,OCGT,,,1278
2028,7,FOU2T3YW,2026-06-26T15:00:00Z,NUCLEAR,,,4923
2028,7,FOU2T3YW,2026-06-26T15:00:00Z,NPSHYD,,,1059
2028,7,FOU2T3YW,2026-06-26T15:00:00Z,INTVKL,,,1400
2028,7,FOU2T3YW,2026-06-26T15:00:00Z,INTNSL,,,1400
2028,7,FOU2T3YW,2026-06-26T15:00:00Z,INTNEM,,,1000
2028,7,FOU2T3YW,2026-06-26T15:00:00Z,INTNED,,,1000
2028,7,FOU2T3YW,2026-06-26T15:00:00Z,INTIRL,,,500
2028,7,FOU2T3YW,2026-06-26T15:00:00Z,INTIFA2,,,1014
2028,7,FOU2T3YW,2026-06-26T15:00:00Z,INTGRNL,,,504
2028,7,FOU2T3YW,2026-06-26T15:00:00Z,INTFR,,,2000
2028,7,FOU2T3YW,2026-06-26T15:00:00Z,INTEW,,,500
2028,7,FOU2T3YW,2026-06-26T15:00:00Z,INTELEC,,,1000
2028,7,FOU2T3YW,2026-06-26T15:00:00Z,COAL,,,0
2028,7,FOU2T3YW,2026-06-26T15:00:00Z,CCGT,,,29430
2028,7,FOU2T3YW,2026-06-26T15:00:00Z,BIOMASS,,,3585
2028,8,FOU2T3YW,2026-06-26T15:00:00Z,BIOMASS,,,3585
2028,8,FOU2T3YW,2026-06-26T15:00:00Z,CCGT,,,29430
2028,8,FOU2T3YW,2026-06-26T15:00:00Z,COAL,,,0
2028,8,FOU2T3YW,2026-06-26T15:00:00Z,INTELEC,,,1000
2028,8,FOU2T3YW,2026-06-26T15:00:00Z,INTEW,,,500
2028,8,FOU2T3YW,2026-06-26T15:00:00Z,INTFR,,,2000
2028,8,FOU2T3YW,2026-06-26T15:00:00Z,INTGRNL,,,504
2028,8,FOU2T3YW,2026-06-26T15:00:00Z,INTIFA2,,,1014
2028,8,FOU2T3YW,2026-06-26T15:00:00Z,INTIRL,,,500
2028,8,FOU2T3YW,2026-06-26T15:00:00Z,INTNED,,,1000
2028,8,FOU2T3YW,2026-06-26T15:00:00Z,INTNEM,,,1000
2028,8,FOU2T3YW,2026-06-26T15:00:00Z,INTNSL,,,1400
2028,8,FOU2T3YW,2026-06-26T15:00:00Z,INTVKL,,,1400
2028,8,FOU2T3YW,2026-06-26T15:00:00Z,NPSHYD,,,1059
2028,8,FOU2T3YW,2026-06-26T15:00:00Z,NUCLEAR,,,4923
2028,8,FOU2T3YW,2026-06-26T15:00:00Z,OCGT,,,1278
2028,8,FOU2T3YW,2026-06-26T15:00:00Z,OTHER,,,3003
2028,8,FOU2T3YW,2026-06-26T15:00:00Z,PS,,,2642
2028,8,FOU2T3YW,2026-06-26T15:00:00Z,WIND,,,16147
2028,9,FOU2T3YW,2026-06-26T15:00:00Z,WIND,,,13244
2028,9,FOU2T3YW,2026-06-26T15:00:00Z,PS,,,2642
2028,9,FOU2T3YW,2026-06-26T15:00:00Z,OTHER,,,3003
2028,9,FOU2T3YW,2026-06-26T15:00:00Z,OCGT,,,1278
2028,9,FOU2T3YW,2026-06-26T15:00:00Z,NUCLEAR,,,4923
2028,9,FOU2T3YW,2026-06-26T15:00:00Z,NPSHYD,,,1059
2028,9,FOU2T3YW,2026-06-26T15:00:00Z,INTVKL,,,1400
2028,9,FOU2T3YW,2026-06-26T15:00:00Z,INTNSL,,,1400
2028,9,FOU2T3YW,2026-06-26T15:00:00Z,INTNEM,,,1000
2028,9,FOU2T3YW,2026-06-26T15:00:00Z,INTNED,,,1000
2028,9,FOU2T3YW,2026-06-26T15:00:00Z,INTIRL,,,500
2028,9,FOU2T3YW,2026-06-26T15:00:00Z,INTIFA2,,,1014
2028,9,FOU2T3YW,2026-06-26T15:00:00Z,INTGRNL,,,504
2028,9,FOU2T3YW,2026-06-26T15:00:00Z,INTFR,,,2000
2028,9,FOU2T3YW,2026-06-26T15:00:00Z,INTEW,,,500
2028,9,FOU2T3YW,2026-06-26T15:00:00Z,INTELEC,,,1000
2028,9,FOU2T3YW,2026-06-26T15:00:00Z,COAL,,,0
2028,9,FOU2T3YW,2026-06-26T15:00:00Z,CCGT,,,28870
2028,9,FOU2T3YW,2026-06-26T15:00:00Z,BIOMASS,,,3585
2028,10,FOU2T3YW,2026-06-26T15:00:00Z,BIOMASS,,,3585
2028,10,FOU2T3YW,2026-06-26T15:00:00Z,CCGT,,,28135
2028,10,FOU2T3YW,2026-06-26T15:00:00Z,COAL,,,0
2028,10,FOU2T3YW,2026-06-26T15:00:00Z,INTELEC,,,1000
2028,10,FOU2T3YW,2026-06-26T15:00:00Z,INTEW,,,500
2028,10,FOU2T3YW,2026-06-26T15:00:00Z,INTFR,,,2000
2028,10,FOU2T3YW,2026-06-26T15:00:00Z,INTGRNL,,,504
2028,10,FOU2T3YW,2026-06-26T15:00:00Z,INTIFA2,,,1014
2028,10,FOU2T3YW,2026-06-26T15:00:00Z,INTIRL,,,500
2028,10,FOU2T3YW,2026-06-26T15:00:00Z,INTNED,,,1000
2028,10,FOU2T3YW,2026-06-26T15:00:00Z,INTNEM,,,1000
2028,10,FOU2T3YW,2026-06-26T15:00:00Z,INTNSL,,,1400
2028,10,FOU2T3YW,2026-06-26T15:00:00Z,INTVKL,,,1400
2028,10,FOU2T3YW,2026-06-26T15:00:00Z,NPSHYD,,,1059
2028,10,FOU2T3YW,2026-06-26T15:00:00Z,NUCLEAR,,,4923
2028,10,FOU2T3YW,2026-06-26T15:00:00Z,OCGT,,,1278
2028,10,FOU2T3YW,2026-06-26T15:00:00Z,OTHER,,,3003
2028,10,FOU2T3YW,2026-06-26T15:00:00Z,PS,,,2642
2028,10,FOU2T3YW,2026-06-26T15:00:00Z,WIND,,,10995
2028,11,FOU2T3YW,2026-06-26T15:00:00Z,WIND,,,12273
2028,11,FOU2T3YW,2026-06-26T15:00:00Z,PS,,,2642
